ticker,company,exchange,country_iso,headline,kind,publisher,issued_at,url,captured_at
6501.T,Hitachi,TSE,JPN,GE Vernova’s US Japan SMR Role And What It Means For Valuation,other,Simply Wall St.,2026-03-21T05:04:09Z,https://finance.yahoo.com/sectors/energy/articles/ge-vernova-us-japan-smr-050409223.html,2026-04-27T06:35:14+00:00
4519.T,Chugai Pharma,TSE,JPN,Roche stops work on experimental SMA drug,other,BioPharma Dive,2026-03-20T11:52:55Z,https://www.biopharmadive.com/news/roche-sma-emugrobart-development-genentech-chugai-rare-muscle/815274/,2026-04-27T06:35:14+00:00
6098.T,Recruit,TSE,JPN,All You Need to Know About Recruit Holdings Co. (RCRUY) Rating Upgrade to Buy,other,Zacks,2026-03-19T16:00:03Z,https://finance.yahoo.com/markets/stocks/articles/know-recruit-holdings-co-rcruy-160003976.html,2026-04-27T06:35:14+00:00
4503.T,Astellas,TSE,JPN,Pfizer aims for wider use of PARP drug in prostate cancer with new data,other,BioPharma Dive,2026-03-19T11:37:00Z,https://www.biopharmadive.com/news/pfizer-talzenna-prostate-parp-early-talapro-study-results/815180/,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Nidec looks to determine execs’ liability in accounting scandal: Trial Balance,other,CFO.com,2026-03-16T08:11:00Z,https://www.cfo.com/news/nidec-looks-to-determine-execs-liability-in-accounting-scandal-trial-bala/814136/,2026-04-27T06:35:14+00:00
7741.T,HOYA,TSE,JPN,Are Computer and Technology Stocks Lagging  Hoya (HOCPY) This Year?,other,Zacks,2026-03-12T13:40:04Z,https://finance.yahoo.com/news/computer-technology-stocks-lagging-hoya-134004027.html,2026-04-27T06:35:14+00:00
4063.T,Shin-Etsu,TSE,JPN,"Oil, Middle East Outlooks Undercut Asian Stock Markets",guidance,MT Newswires,2026-03-12T10:45:28Z,https://finance.yahoo.com/news/oil-middle-east-outlooks-undercut-104528122.html,2026-04-27T06:35:14+00:00
4503.T,Astellas,TSE,JPN,Will Linzess Continue to Aid IRWD's Top Line in 2026 After a Soft Q4?,other,Zacks,2026-03-06T13:21:00Z,https://finance.yahoo.com/news/linzess-continue-aid-irwds-top-132100590.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,KDDI (TSE:9433) Valuation Check After Recent Share Price Move And Long Term Return Profile,other,Simply Wall St.,2026-03-06T00:17:37Z,https://finance.yahoo.com/news/kddi-tse-9433-valuation-check-001737355.html,2026-04-27T06:35:14+00:00
4503.T,Astellas,TSE,JPN,Pfizer Bladder Cancer Trial Results Deepen Oncology Growth And Risk Debate,results,Simply Wall St.,2026-03-05T17:10:31Z,https://finance.yahoo.com/news/pfizer-bladder-cancer-trial-results-171031974.html,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Assessing Nidec (TSE:6594) Valuation As Short Term Share Price Momentum Returns,other,Simply Wall St.,2026-03-04T22:08:22Z,https://finance.yahoo.com/news/assessing-nidec-tse-6594-valuation-220822703.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,Qualcomm leads new 6G coalition,other,Just Auto,2026-03-04T11:43:22Z,https://www.just-auto.com/news/qualcomm-leads-new-6g-coalition/,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Nidec Expects Nearly $890 Million Hit on Accounting Investigation,regulatory,The Wall Street Journal,2026-03-03T10:48:00Z,https://www.wsj.com/business/nidec-expects-nearly-890-million-hit-on-accounting-investigation-abbdfd34?siteid=yhoof2&yptr=yahoo,2026-04-27T06:35:14+00:00
8316.T,Sumitomo Mitsui FG,TSE,JPN,NWG vs. SMFG: Which Stock Is the Better Value Option?,other,Zacks,2026-03-02T16:40:02Z,https://finance.yahoo.com/news/nwg-vs-smfg-stock-better-164002579.html,2026-04-27T06:35:14+00:00
4519.T,Chugai Pharma,TSE,JPN,Why Sarepta Therapeutics (SRPT) Is Down 11.2% After CEO Retirement Plan And Japan Gene Therapy Launch - And What's Next,other,Simply Wall St.,2026-03-01T04:14:59Z,https://finance.yahoo.com/news/why-sarepta-therapeutics-srpt-down-041459051.html,2026-04-27T06:35:14+00:00
9432.T,NTT,TSE,JPN,How Investors Are Reacting To NTT (TSE:9432) India Expansion And AI-Focused Trusted Tech Alliance Role,partnership,Simply Wall St.,2026-02-27T23:14:19Z,https://finance.yahoo.com/news/investors-reacting-ntt-tse-9432-231419381.html,2026-04-27T06:35:14+00:00
9432.T,NTT,TSE,JPN,"NTT Data to boost India headcount by 5,000 this year, exec says",other,Reuters,2026-02-27T03:48:28Z,https://sg.finance.yahoo.com/news/ntt-data-boost-india-headcount-033349408.html,2026-04-27T06:35:14+00:00
4063.T,Shin-Etsu,TSE,JPN,The Next AI Stock Trade Starts With Makers of Chemicals and Cooling Systems,other,Barrons.com,2026-02-25T19:48:00Z,https://www.barrons.com/articles/ai-stock-trade-chemicals-cooling-systems-1fe9f879?siteid=yhoof2&yptr=yahoo,2026-04-27T06:35:14+00:00
6098.T,Recruit,TSE,JPN,3 Asian Stocks That Investors Might Be Undervaluing By Up To 45.5%,other,Simply Wall St.,2026-02-18T04:38:00Z,https://finance.yahoo.com/news/3-asian-stocks-investors-might-043800446.html,2026-04-27T06:35:14+00:00
9432.T,NTT,TSE,JPN,Land Grab for Data Centers Is One More Obstacle to Much-Needed Housing,other,The Wall Street Journal,2026-02-18T02:00:00Z,https://www.wsj.com/real-estate/data-center-land-deals-housing-shortage-81ea6e09?siteid=yhoof2&yptr=yahoo,2026-04-27T06:35:14+00:00
6098.T,Recruit,TSE,JPN,3 Asian Stocks Estimated To Be Trading Up To 43% Below Intrinsic Value,other,Simply Wall St.,2026-02-17T22:34:42Z,https://finance.yahoo.com/news/3-asian-stocks-estimated-trading-223442731.html,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Neoen begins construction of its second German battery storage project,other,Energy Global,2026-02-17T15:00:00Z,https://www.energyglobal.com/energy-storage/17022026/neoen-begins-construction-of-its-second-german-battery-storage-project/?yptr=yahoo,2026-04-27T06:35:14+00:00
6098.T,Recruit,TSE,JPN,Global Market Highlights 3 Stocks That May Be Trading Below Their Estimated Value,other,Simply Wall St.,2026-02-17T09:38:18Z,https://finance.yahoo.com/news/global-market-highlights-3-stocks-093818753.html,2026-04-27T06:35:14+00:00
9432.T,NTT,TSE,JPN,Assessing NTT (TSE:9432) Valuation As Long Term Returns Contrast With Softer Recent Momentum,other,Simply Wall St.,2026-02-16T20:08:40Z,https://finance.yahoo.com/news/assessing-ntt-tse-9432-valuation-200840935.html,2026-04-27T06:35:14+00:00
9432.T,NTT,TSE,JPN,Is NTT (TSE:9432) Offering Value After Recent Telecom Sector Headlines?,other,Simply Wall St.,2026-02-16T12:10:18Z,https://finance.yahoo.com/news/ntt-tse-9432-offering-value-121018344.html,2026-04-27T06:35:14+00:00
9432.T,NTT,TSE,JPN,Fifteen firms announce cross-border Trusted Tech Alliance initiative,partnership,Verdict,2026-02-16T11:22:53Z,https://www.verdict.co.uk/trusted-tech-alliance-initiative/,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,QuantumScape Corporation Q4 2025 Earnings Call Summary,results,Moby,2026-02-12T13:30:00Z,https://app.moby.co/home/research/tools/earningsCalendar/earnings-quantumscape-corporation-q4-2025-earnings-call-summary?utm_source=yahoo_finance&utm_medium=rss,2026-04-27T06:35:14+00:00
8001.T,Itochu,TSE,JPN,"Lunar Energy Raises Millions to Support VPPs, Home Battery Energy Storage",guidance,POWER Magazine,2026-02-11T19:37:08Z,https://www.powermag.com/lunar-energy-raises-millions-to-support-vpps-home-battery-energy-storage/,2026-04-27T06:35:14+00:00
8001.T,Itochu,TSE,JPN,Warren Buffett’s Japanese Bets Keep Paying Off,other,The Wall Street Journal,2026-02-09T14:35:06Z,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-02-09-2026/card/warren-buffett-s-japanese-bets-keep-paying-off-bFA45Z0A3PRqnBOJAELO?siteid=yhoof2&yptr=yahoo,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,"Buy, Sell or Hold QuantumScape Stock Ahead of Q4 Earnings?",results,Zacks,2026-02-09T14:11:00Z,https://finance.yahoo.com/news/buy-sell-hold-quantumscape-stock-141100861.html,2026-04-27T06:35:14+00:00
8001.T,Itochu,TSE,JPN,How Recent Developments Are Reframing The Itochu (TSE:8001) Investment Story,other,Simply Wall St.,2026-02-09T12:08:54Z,https://finance.yahoo.com/news/recent-developments-reframing-itochu-tse-120854337.html,2026-04-27T06:35:14+00:00
8001.T,Itochu,TSE,JPN,Record Profit and New Buyback Might Change The Case For Investing In ITOCHU (TSE:8001),results,Simply Wall St.,2026-02-09T10:09:43Z,https://finance.yahoo.com/news/record-profit-buyback-might-change-100943045.html,2026-04-27T06:35:14+00:00
8001.T,Itochu,TSE,JPN,Assessing ITOCHU (TSE:8001) Valuation After Record Profit And New Share Repurchase Plan,results,Simply Wall St.,2026-02-09T09:11:06Z,https://finance.yahoo.com/news/assessing-itochu-tse-8001-valuation-091106318.html,2026-04-27T06:35:14+00:00
4063.T,Shin-Etsu,TSE,JPN,Shin‑Etsu Chemical (TSE:4063) Valuation Check After Recent Mixed Share Price Moves,other,Simply Wall St.,2026-02-08T08:07:04Z,https://finance.yahoo.com/news/shin-etsu-chemical-tse-4063-080704356.html,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,Murata Manufacturing (TSE:6981) Valuation Check After Recent Share Price Pullback And Strong One Year Return,other,Simply Wall St.,2026-02-06T16:03:49Z,https://finance.yahoo.com/news/murata-manufacturing-tse-6981-valuation-160349092.html,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,Murata Links AI Server Power Guide To Data Center Growth Expectations,other,Simply Wall St.,2026-02-06T12:08:16Z,https://finance.yahoo.com/news/murata-links-ai-server-power-120816767.html,2026-04-27T06:35:14+00:00
8316.T,Sumitomo Mitsui FG,TSE,JPN,Sumitomo Mitsui: Fiscal Q3 Earnings Snapshot,results,Associated Press Finance,2026-01-30T07:13:42Z,https://finance.yahoo.com/news/sumitomo-mitsui-fiscal-q3-earnings-071342365.html,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Nidec Culture Lab Signals Governance Reset After Special Alert Status,other,Simply Wall St.,2026-01-29T21:10:52Z,https://finance.yahoo.com/news/nidec-culture-lab-signals-governance-211052947.html,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Does Nidec's Founder Stepping Back Reshape Leadership Risk For Nidec (TSE:6594)?,other,Simply Wall St.,2025-12-23T15:10:56Z,https://finance.yahoo.com/news/does-nidecs-founder-stepping-back-151056981.html,2026-04-27T06:35:14+00:00
6594.T,Nidec,TSE,JPN,Assessing Nidec (TSE:6594) Valuation After Founder Shigenobu Nagamori Hands Chairmanship to CEO Mitsuya Kishida,other,Simply Wall St.,2025-12-23T04:23:16Z,https://finance.yahoo.com/news/assessing-nidec-tse-6594-valuation-042316955.html,2026-04-27T06:35:14+00:00
7741.T,HOYA,TSE,JPN,KE or HOCPY: Which Is the Better Value Stock Right Now?,other,Zacks,2025-12-18T16:40:03Z,https://finance.yahoo.com/news/ke-hocpy-better-value-stock-164003912.html,2026-04-27T06:35:14+00:00
7733.T,Olympus,TSE,JPN,Olympus launches second VC fund with $150m commitment,other,Medical Device Network,2025-12-15T17:13:07Z,https://www.medicaldevice-network.com/news/olympus-launches-second-vc-fund-with-150m-commitment/,2026-04-27T06:35:14+00:00
9020.T,JR East,TSE,JPN,The Bull Case For Oki Electric Industry (TSE:6703) Could Change Following Indonesian IoT Railway Resilience Trial Success,other,Simply Wall St.,2025-12-13T15:12:38Z,https://finance.yahoo.com/news/bull-case-oki-electric-industry-151238283.html,2026-04-27T06:35:14+00:00
7733.T,Olympus,TSE,JPN,Should Olympus’ PolyLoop Recall and VIABIL Deal Reshape the Medtech Story for Olympus (TSE:7733) Investors?,other,Simply Wall St.,2025-12-08T23:12:14Z,https://finance.yahoo.com/news/olympus-polyloop-recall-viabil-deal-231214973.html,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,Is Murata Manufacturing Still Fairly Priced After Its Strong 2025 Share Price Rally?,other,Simply Wall St.,2025-12-04T17:12:38Z,https://finance.yahoo.com/news/murata-manufacturing-still-fairly-priced-171238425.html,2026-04-27T06:35:14+00:00
7741.T,HOYA,TSE,JPN,KE vs. HOCPY: Which Stock Is the Better Value Option?,other,Zacks,2025-12-02T16:40:02Z,https://finance.yahoo.com/news/ke-vs-hocpy-stock-better-164002038.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,What NEC (TSE:6701)’s Expanded Cloud Partnerships Could Mean for Its Growth and Competitive Edge,partnership,Simply Wall St.,2025-11-20T20:12:37Z,https://finance.yahoo.com/news/nec-tse-6701-expanded-cloud-201237462.html,2026-04-27T06:35:14+00:00
7741.T,HOYA,TSE,JPN,SNX vs. HOCPY: Which Stock Should Value Investors Buy Now?,other,Zacks,2025-11-12T16:40:02Z,https://finance.yahoo.com/news/snx-vs-hocpy-stock-value-164002164.html,2026-04-27T06:35:14+00:00
4519.T,Chugai Pharma,TSE,JPN,Assessing Chugai Pharmaceutical (TSE:4519) Valuation Following Strong Share Price Gains,other,Simply Wall St.,2025-11-11T22:12:51Z,https://finance.yahoo.com/news/assessing-chugai-pharmaceutical-tse-4519-221251646.html,2026-04-27T06:35:14+00:00
4063.T,Shin-Etsu,TSE,JPN,Shin-Etsu Polymer (TSE:7970): Assessing Valuation Following Buyback and Dividend Hike Announcements,dividend,Simply Wall St.,2025-11-02T00:19:06Z,https://finance.yahoo.com/news/shin-etsu-polymer-tse-7970-001906585.html,2026-04-27T06:35:14+00:00
7741.T,HOYA,TSE,JPN,HOYA (TSE:7741) Is Up 9.1% After Approving a Dramatic Interim Dividend Hike – What's Changed,dividend,Simply Wall St.,2025-10-31T21:14:24Z,https://finance.yahoo.com/news/hoya-tse-7741-9-1-211424814.html,2026-04-27T06:35:14+00:00
4661.T,Oriental Land,TSE,JPN,"Tech Outlooks, Factory Slump Roil Asian Stock Markets",guidance,MT Newswires,2025-10-31T10:41:48Z,https://finance.yahoo.com/news/tech-outlooks-factory-slump-roil-104148582.html,2026-04-27T06:35:14+00:00
7741.T,HOYA,TSE,JPN,SNX or HOCPY: Which Is the Better Value Stock Right Now?,other,Zacks,2025-10-27T15:40:01Z,https://finance.yahoo.com/news/snx-hocpy-better-value-stock-154001194.html,2026-04-27T06:35:14+00:00
4519.T,Chugai Pharma,TSE,JPN,"Chugai acquires Renalys, enhancing its kidney disease portfolio",other,Pharmaceutical Technology,2025-10-27T10:58:17Z,https://www.pharmaceutical-technology.com/news/chugai-renalys-kidney/,2026-04-27T06:35:14+00:00
4519.T,Chugai Pharma,TSE,JPN,H.C. Wainwright Initiates Rani Therapeutics (RANI) with Buy and $11 PT on RaniPill Potential,other,Insider Monkey,2025-10-26T10:05:52Z,https://finance.yahoo.com/news/h-c-wainwright-initiates-rani-100552405.html,2026-04-27T06:35:14+00:00
4519.T,Chugai Pharma,TSE,JPN,Chugai Pharmaceutical (TSE:4519): Valuation Discount and Margin Dip Set Stage for Earnings Season,results,Simply Wall St.,2025-10-25T21:07:45Z,https://finance.yahoo.com/news/chugai-pharmaceutical-tse-4519-valuation-210745102.html,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,Can QS's Solid-State Battery Shipments Mark a Turning Point in Its Path to Commercialization?,other,Simply Wall St.,2025-10-23T21:13:51Z,https://finance.yahoo.com/news/qss-solid-state-battery-shipments-211351732.html,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,QuantumScape (QS): Assessing Valuation Following New Partnerships and Upcoming Q3 2025 Earnings Catalyst,results,Simply Wall St.,2025-10-21T19:12:23Z,https://finance.yahoo.com/news/quantumscape-qs-assessing-valuation-following-191223376.html,2026-04-27T06:35:14+00:00
6981.T,Murata,TSE,JPN,Will Murata (TSE:6981) Leverage Its Cadence Integration to Deepen Its Electronics Market Advantage?,other,Simply Wall St.,2025-10-21T12:10:53Z,https://finance.yahoo.com/news/murata-tse-6981-leverage-cadence-121053269.html,2026-04-27T06:35:14+00:00
4661.T,Oriental Land,TSE,JPN,Waning Tech Optimism Undercuts Asian Stock Markets,guidance,MT Newswires,2025-10-08T10:48:45Z,https://finance.yahoo.com/news/waning-tech-optimism-undercuts-asian-104845461.html,2026-04-27T06:35:14+00:00
6861.T,Keyence,TSE,JPN,Keyence (TSE:6861): Evaluating Valuation as Investors Weigh Modest Share Price Shifts,other,Simply Wall St.,2025-10-03T13:15:27Z,https://finance.yahoo.com/news/keyence-tse-6861-evaluating-valuation-131527727.html,2026-04-27T06:35:14+00:00
6861.T,Keyence,TSE,JPN,"JPM starts Cognex with Neutral view, sees AI potential but near-term risks",other,Investing.com,2025-09-15T16:00:50Z,https://finance.yahoo.com/news/jpm-starts-cognex-neutral-view-160050118.html,2026-04-27T06:35:14+00:00
7733.T,Olympus,TSE,JPN,How the U.S. Launch of VISERA S Strengthens Olympus' Medtech Story (TSE:7733),other,Simply Wall St.,2025-09-15T10:56:12Z,https://finance.yahoo.com/news/u-launch-visera-strengthens-olympus-105612729.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,Is There an Opportunity in KDDI After Recent Share Buyback Announcement?,buyback,Simply Wall St.,2025-09-13T12:40:25Z,https://finance.yahoo.com/news/opportunity-kddi-recent-share-buyback-124025695.html,2026-04-27T06:35:14+00:00
4661.T,Oriental Land,TSE,JPN,Oriental Land (TSE:4661): A Neutral Look at Valuation After Recent Share Gains,other,Simply Wall St.,2025-09-09T13:16:30Z,https://finance.yahoo.com/news/oriental-land-tse-4661-neutral-131630945.html,2026-04-27T06:35:14+00:00
4063.T,Shin-Etsu,TSE,JPN,Shin-Etsu Chemical (TSE:4063): What Recent Valuation Metrics Reveal About Its Investment Potential,other,Simply Wall St.,2025-09-09T12:45:56Z,https://finance.yahoo.com/news/shin-etsu-chemical-tse-4063-124556883.html,2026-04-27T06:35:14+00:00
9020.T,JR East,TSE,JPN,A Fresh Look at JR East (TSE:9020) Valuation Following Recent Stock Momentum,other,Simply Wall St.,2025-09-09T12:33:39Z,https://finance.yahoo.com/news/fresh-look-jr-east-tse-123339363.html,2026-04-27T06:35:14+00:00
6861.T,Keyence,TSE,JPN,"Central Bank Outlooks, Politics Lift Asian Stock Markets",guidance,MT Newswires,2025-09-08T10:45:40Z,https://finance.yahoo.com/news/central-bank-outlooks-politics-lift-104540142.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,AMD Rides on Accelerating Data Center Growth: A Sign of More Upside?,other,Zacks,2025-09-02T17:31:00Z,https://finance.yahoo.com/news/amd-rides-accelerating-data-center-173100260.html,2026-04-27T06:35:14+00:00
9020.T,JR East,TSE,JPN,Terraton wants to be the McDonald’s of biochar,other,TechCrunch,2025-08-27T14:00:00Z,https://finance.yahoo.com/news/terraton-wants-mcdonald-biochar-140000401.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,Is Dell Technologies (DELL) Stock Outpacing Its Computer and Technology Peers This Year?,other,Zacks,2025-08-20T13:40:03Z,https://finance.yahoo.com/news/dell-technologies-dell-stock-outpacing-134003225.html,2026-04-27T06:35:14+00:00
4661.T,Oriental Land,TSE,JPN,"Tech, Trade Outlooks Roil Asian Stock Markets",guidance,MT Newswires,2025-08-20T10:38:00Z,https://finance.yahoo.com/news/tech-trade-outlooks-roil-asian-103800729.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,"Zacks Industry Outlook Highlights KDDI, Vodafone Group and Millicom International Cellular",guidance,Zacks,2025-08-20T08:40:00Z,https://finance.yahoo.com/news/zacks-industry-outlook-highlights-kddi-084000184.html,2026-04-27T06:35:14+00:00
9433.T,KDDI,TSE,JPN,3 Wireless Non-US Stocks Likely to Thrive Despite Industry Challenges,other,Zacks,2025-08-19T14:12:00Z,https://finance.yahoo.com/news/3-wireless-non-us-stocks-141200036.html,2026-04-27T06:35:14+00:00
6861.T,Keyence,TSE,JPN,"Trade, Central Bank Outlooks Mix Asian Stock Markets",guidance,MT Newswires,2025-07-30T10:38:31Z,https://finance.yahoo.com/news/trade-central-bank-outlooks-mix-103831409.html,2026-04-27T06:35:14+00:00
4063.T,Shin-Etsu,TSE,JPN,Profit-Taking Blunts Asian Stock Markets,results,MT Newswires,2025-07-25T10:42:47Z,https://finance.yahoo.com/news/profit-taking-blunts-asian-stock-104247462.html,2026-04-27T06:35:14+00:00
6861.T,Keyence,TSE,JPN,Is Kone Oyj (KNYJY) Outperforming Other Industrial Products Stocks This Year?,other,Zacks,2025-05-23T13:40:11Z,https://finance.yahoo.com/news/kone-oyj-knyjy-outperforming-other-134011441.html,2026-04-27T06:35:14+00:00
4661.T,Oriental Land,TSE,JPN,Is Oriental Land (OLCLY) Stock Outpacing Its Consumer Discretionary Peers This Year?,other,Zacks,2025-05-08T13:40:09Z,https://finance.yahoo.com/news/oriental-land-olcly-stock-outpacing-134009280.html,2026-04-27T06:35:14+00:00
6861.T,Keyence,TSE,JPN,Are Industrial Products Stocks Lagging  HITACHI CONSTR (HTCMY) This Year?,other,Zacks,2025-05-06T13:40:10Z,https://finance.yahoo.com/news/industrial-products-stocks-lagging-hitachi-134010447.html,2026-04-27T06:35:14+00:00
