ticker,company,exchange,country_iso,headline,kind,publisher,issued_at,url,captured_at
0017.HK,New World Dev,HKEX,HKG,Blackstone (BX) Coverage Reinstated by Barclays with $126 Price Target,other,Insider Monkey,2026-03-06T17:15:42Z,https://finance.yahoo.com/news/blackstone-bx-coverage-reinstated-barclays-171542474.html,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,New World Development (SEHK:17) Valuation Check After Recent Share Price Volatility,other,Simply Wall St.,2026-03-06T00:20:02Z,https://finance.yahoo.com/news/world-development-sehk-17-valuation-002002036.html,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,JD.com Stock Falls as Profits Dive Despite Rising Revenue,results,Barrons.com,2026-03-05T15:01:00Z,https://www.barrons.com/articles/jd-com-earnings-stock-price-1dec392c?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,Puma Shares Jump as Retail Billionaire Mike Ashley Buys Stake,other,The Wall Street Journal,2026-03-05T14:28:00Z,https://www.wsj.com/business/puma-shares-jump-as-retail-billionaire-mike-ashley-buys-stake-a0339713?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,New World Development Co Ltd (NWWDF) (H1 2026) Earnings Call Highlights: Navigating Challenges ...,results,GuruFocus.com,2026-03-05T01:02:04Z,https://finance.yahoo.com/news/world-development-co-ltd-nwwdf-010204883.html,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,Sector Update: Financial Stocks Advance Pre-Bell Wednesday,other,MT Newswires,2026-03-04T14:20:03Z,https://finance.yahoo.com/news/sector-financial-stocks-advance-pre-142003179.html,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,Blackstone's $4 Billion Hong Kong Bet Hits Wall,other,GuruFocus.com,2026-03-04T12:51:08Z,https://finance.yahoo.com/news/blackstones-4-billion-hong-kong-125108733.html,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,Update: Market Chatter: Blackstone's Talks With New World Development Stalled Over Control,other,MT Newswires,2026-03-04T11:38:24Z,https://finance.yahoo.com/news/market-chatter-blackstone-apos-talks-113824301.html,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,Market Chatter: Blackstone's Talks With New World Development Stalled Over Control,other,MT Newswires,2026-03-04T10:09:31Z,https://finance.yahoo.com/news/market-chatter-blackstone-apos-talks-100931340.html,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,US banks on high alert for cyberattacks as Iran war escalates,other,Reuters,2026-03-03T20:05:39Z,https://finance.yahoo.com/news/us-banks-high-alert-cyberattacks-195516375.html,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,Chinese banks freeze accounts over single words,other,TheStreet,2026-03-02T22:51:40Z,https://www.thestreet.com/crypto/markets/chinese-banks-freeze-accounts-over-single-words,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,Should Value Investors Buy Ping An Insurance Co. of China (PNGAY) Stock?,other,Zacks,2026-03-02T14:40:04Z,https://finance.yahoo.com/news/value-investors-buy-ping-insurance-144004778.html,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,Assessing Hong Kong Exchanges And Clearing (SEHK:388) Valuation After A Strong 1 Year Shareholder Return,other,Simply Wall St.,2026-02-28T04:26:49Z,https://finance.yahoo.com/news/assessing-hong-kong-exchanges-clearing-042649400.html,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,Hong Kong Exchanges and Clearing Ltd (HKXCF) (Full Year 2025) Earnings Call Highlights: Record ...,results,GuruFocus.com,2026-02-28T01:02:13Z,https://finance.yahoo.com/news/hong-kong-exchanges-clearing-ltd-010213625.html,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,Is It Time To Reassess Meituan (SEHK:3690) After Its Prolonged Share Price Slide?,other,Simply Wall St.,2026-02-27T01:13:57Z,https://finance.yahoo.com/news/time-reassess-meituan-sehk-3690-011357037.html,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,HKEX Has Record Year as Hong Kong Reclaims IPO Crown,other,The Wall Street Journal,2026-02-26T08:04:00Z,https://www.wsj.com/business/earnings/hkex-has-record-year-as-hong-kong-reclaims-ipo-crown-eda4afea?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,"Tech, Media & Telecom Roundup: Market Talk",other,The Wall Street Journal,2026-02-23T22:08:00Z,https://www.wsj.com/tech/tech-media-telecom-roundup-market-talk-138d0af8?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,Dingdong to sell China operations for $717m,other,Retail Insight Network,2026-02-06T10:15:52Z,https://www.retail-insight-network.com/news/dingdong-sell-china-operations-717m/,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,Matthews China Fund's Strategic Moves: Spotlight on China Life Insurance Co Ltd,other,GuruFocus.com,2026-02-04T15:06:26Z,https://finance.yahoo.com/news/matthews-china-funds-strategic-moves-150626238.html,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,Assessing Meituan (SEHK:3690) Valuation After Prolonged Share Price Weakness,other,Simply Wall St.,2026-02-01T14:10:18Z,https://finance.yahoo.com/news/assessing-meituan-sehk-3690-valuation-141018036.html,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,Baidu’s AI Models Continue to Expand with Ernie Assistant Surpassing 200 million Monthly Active Users,other,Insider Monkey,2026-01-30T20:23:34Z,https://finance.yahoo.com/news/baidu-ai-models-continue-expand-202334075.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,Does China Life (SEHK:2628) Board Shift And RMB8.5b Deal Recast Its Capital Allocation Playbook?,other,Simply Wall St.,2026-01-30T13:13:40Z,https://finance.yahoo.com/news/does-china-life-sehk-2628-131340291.html,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,Global Dividend Stocks To Watch In January 2026,dividend,Simply Wall St.,2026-01-30T09:32:09Z,https://finance.yahoo.com/news/global-dividend-stocks-watch-january-093209521.html,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,Asian Dividend Stocks To Enhance Your Portfolio,dividend,Simply Wall St.,2026-01-30T04:31:55Z,https://finance.yahoo.com/news/asian-dividend-stocks-enhance-portfolio-043155135.html,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,Are Investors Undervaluing Ping An Insurance Co. of China (PNGAY) Right Now?,other,Zacks,2026-01-28T14:40:04Z,https://finance.yahoo.com/news/investors-undervaluing-ping-insurance-co-144004285.html,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,Why The ANTA Sports Products SEHK 2020 Story Is Shifting After Fresh Analyst Reassessment,other,Simply Wall St.,2026-01-27T18:08:35Z,https://finance.yahoo.com/news/why-anta-sports-products-sehk-180835667.html,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,China AI Hardware Earnings Pull Further Ahead of Internet Giants,results,GuruFocus.com,2026-01-27T13:08:32Z,https://finance.yahoo.com/news/china-ai-hardware-earnings-pull-130832076.html,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,Puma Brings in Chinese Sportswear Maker as Top Shareholder,other,The Wall Street Journal,2026-01-27T12:21:00Z,https://www.wsj.com/business/anta-sports-set-to-become-pumas-largest-shareholder-in-1-8-billion-deal-130f0e70?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,Sports giant Anta snaps up Puma stake for $1.8B,other,Retail Dive,2026-01-27T11:51:00Z,https://www.retaildive.com/news/chinese-sports-giant-anta-acquires-puma-stake/810579/,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,China's Anta Sports snares 29% Puma stake for $1.8 billion,other,Reuters Videos,2026-01-27T09:01:43Z,https://finance.yahoo.com/video/chinas-anta-sports-snares-29-090143419.html,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,"After Much Speculation, Anta Sports Scoops Up 29% Puma Stake in $1.8 Billion Deal",other,Footwear News,2026-01-27T01:13:13Z,https://wwd.com/footwear-news/shoe-industry-news/anta-sports-puma-acquisition-artemis-1238525739/,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,Is Industrial And Commercial Bank Of China (SEHK:1398) Pricing Look Attractive After Recent Share Gains?,other,Simply Wall St.,2026-01-25T00:18:18Z,https://finance.yahoo.com/news/industrial-commercial-bank-china-sehk-001818604.html,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,Industrial And Commercial Bank Of China (SEHK:1398) Valuation Revisited As Recent Returns Draw Fresh Investor Attention,other,Simply Wall St.,2026-01-24T19:10:27Z,https://finance.yahoo.com/news/industrial-commercial-bank-china-sehk-191027360.html,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,Is It Time To Reassess Hong Kong Exchanges And Clearing (SEHK:388) After Its 49% One Year Rally,other,Simply Wall St.,2026-01-23T05:09:54Z,https://finance.yahoo.com/news/time-reassess-hong-kong-exchanges-050954471.html,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,Assessing China Construction Bank’s Valuation After Recent Short Term Share Price Weakness,other,Simply Wall St.,2026-01-23T02:09:42Z,https://finance.yahoo.com/news/assessing-china-construction-bank-valuation-020942028.html,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,Visa Enables Apple Pay Support for Chinese Visa Cardholders,other,Insider Monkey,2026-01-22T18:08:54Z,https://finance.yahoo.com/news/visa-enables-apple-pay-support-180854851.html,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,Visa Enables Apple Pay Support for Chinese Visa Cardholders,other,Insider Monkey,2026-01-22T18:08:54Z,https://finance.yahoo.com/news/visa-enables-apple-pay-support-180854851.html,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Visa Enables Apple Pay Support for Chinese Visa Cardholders,other,Insider Monkey,2026-01-22T18:08:54Z,https://finance.yahoo.com/news/visa-enables-apple-pay-support-180854851.html,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,Anta Sports approaches Pinault family for Puma stake – report,other,Retail Insight Network,2026-01-09T10:07:29Z,https://www.retail-insight-network.com/news/anta-sports-pinault-familys-puma/,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,HKICPA supports AFRC’s sustainability assurance framework proposal,other,The Accountant,2026-01-05T13:27:34Z,https://www.theaccountant-online.com/news/hkicpa-afrc-sustainability-assurance/,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,"The Zacks Analyst Blog Highlights Capital One Financial, BHP and Ping An Insurance",other,Zacks,2025-12-23T15:12:00Z,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-capital-151200970.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,Asian Stock Markets Mixed as Investors Weigh Potential US Fed Move After Jobs Data,other,MT Newswires,2025-12-17T10:46:34Z,https://finance.yahoo.com/news/asian-stock-markets-mixed-investors-104634436.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,Hong Kong stocks rebound as investors weigh rate-cut odds after mixed US job data,other,South China Morning Post,2025-12-17T09:30:00Z,https://finance.yahoo.com/news/hong-kong-stocks-trade-sideways-093000216.html,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Bank of China (SEHK:3988): Assessing Valuation After a Strong Year-to-Date Rebound in the Share Price,other,Simply Wall St.,2025-12-12T12:12:53Z,https://finance.yahoo.com/news/bank-china-sehk-3988-assessing-121253295.html,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Potentia Energy obtains $551.75m financing for Australian renewable energy portfolio,other,Power Technology,2025-12-11T13:47:09Z,https://www.power-technology.com/news/potentia-energy-551-76m-renewable-energy-financing/,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Six major Hong Kong banks keep prime rates unchanged despite HKMA base rate cut,other,South China Morning Post,2025-12-10T09:30:00Z,https://finance.yahoo.com/news/hong-kong-pares-rate-salve-093000203.html,2026-04-27T06:32:48+00:00
2020.HK,Anta Sports,HKEX,HKG,Tracking the New Narrative for ANTA Sports as Analyst Views Begin to Shift,other,Simply Wall St.,2025-11-29T17:13:27Z,https://finance.yahoo.com/news/tracking-narrative-anta-sports-analyst-171327752.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,China Life Insurance Co Ltd (CILJF) Q3 2025 Earnings Call Highlights: Robust Growth and ...,results,GuruFocus.com,2025-11-06T01:00:41Z,https://finance.yahoo.com/news/china-life-insurance-co-ltd-010041700.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,Asian Dividend Stocks Yielding Up To 4.4% For Your Portfolio,dividend,Simply Wall St.,2025-10-20T22:40:26Z,https://finance.yahoo.com/news/asian-dividend-stocks-yielding-4-224026503.html,2026-04-27T06:32:48+00:00
0941.HK,China Mobile,HKEX,HKG,China Mobile (SEHK:941): A Closer Look at Valuation After Steady Share Price Gains This Year,other,Simply Wall St.,2025-10-02T15:40:22Z,https://finance.yahoo.com/news/china-mobile-sehk-941-closer-154022664.html,2026-04-27T06:32:48+00:00
0941.HK,China Mobile,HKEX,HKG,FCC says China Mobile could face US fines for failing to cooperate in probe,regulatory,Reuters,2025-06-17T15:53:27Z,https://tech.yahoo.com/business/articles/fcc-says-china-mobile-could-155327397.html,2026-04-27T06:32:48+00:00
0941.HK,China Mobile,HKEX,HKG,"HKBN's chief executive says China Mobile offer not good enough, open to more bidders",other,Reuters,2025-05-26T10:54:30Z,https://finance.yahoo.com/news/hkbns-chief-executive-says-china-105430150.html,2026-04-27T06:32:48+00:00
0941.HK,China Mobile,HKEX,HKG,"China Mobile closer to taking over Hong Kong broadband company HKBN, sources say",other,Reuters,2025-05-21T10:06:26Z,https://finance.yahoo.com/news/china-mobile-closer-taking-over-100626425.html,2026-04-27T06:32:48+00:00
