ticker,company,cik,q_current,val_current_usd,q_prior,val_prior_usd,yoy_pct,direction,filed_current,accn_current,captured_at
PSEC-PA,PROSPECT CAPITAL CORP,0001287032,CY2025Q4,23719000,CY2024Q4,-66000,36037.88,LOSS_TO_PROFIT,,0001287032-26-000045,2026-04-27T23:04:08Z
JRSH,"Jerash Holdings (US), Inc.",0001696558,CY2025Q4,1170575,CY2024Q4,-5806,20261.47,LOSS_TO_PROFIT,,0001213900-26-014379,2026-04-27T23:04:08Z
QUMSR,Quantumsphere Acquisition Corporation,0002070900,CY2025Q4,521600,CY2024Q4,-3840,13683.33,LOSS_TO_PROFIT,,0001829126-26-001512,2026-04-27T23:04:08Z
ABBV,AbbVie Inc.,0001551152,CY2025Q4,1816000000,CY2024Q4,-22000000,8354.55,LOSS_TO_PROFIT,,0001551152-26-000008,2026-04-27T23:04:08Z
CMT,"CORE MOLDING TECHNOLOGIES, INC.",0001026655,CY2025Q4,3083000,CY2024Q4,-39000,8005.13,LOSS_TO_PROFIT,,0001026655-26-000009,2026-04-27T23:04:08Z
ARL,"American Realty Investors, Inc.",0001102238,CY2025Q4,9782000,CY2024Q4,-161000,6175.78,LOSS_TO_PROFIT,,0001102238-26-000004,2026-04-27T23:04:08Z
IRT,"INDEPENDENCE REALTY TRUST, INC.",0001466085,CY2025Q4,33265000,CY2024Q4,-1001000,3423.18,LOSS_TO_PROFIT,,0001437749-26-004376,2026-04-27T23:04:08Z
QNST,"QuinStreet, Inc.",0001117297,CY2025Q4,50227000,CY2024Q4,-1549000,3342.54,LOSS_TO_PROFIT,,0001193125-26-040809,2026-04-27T23:04:08Z
THO,"THOR Industries, Inc.",0000730263,CY2025Q4,17803000,CY2024Q4,-551000,3331.03,LOSS_TO_PROFIT,,0000730263-26-000007,2026-04-27T23:04:08Z
BAR,GRANITESHARES GOLD TRUST,0001690437,CY2025Q4,162747000,CY2024Q4,-6318000,2675.93,LOSS_TO_PROFIT,,0001493152-26-004999,2026-04-27T23:04:08Z
FGDL,FRANKLIN TEMPLETON HOLDINGS TRUST,0001858258,CY2025Q4,48158913,CY2024Q4,-1903721,2629.73,LOSS_TO_PROFIT,,0001140361-26-005775,2026-04-27T23:04:08Z
ATCHW,"AtlasClear Holdings, Inc.",0001963088,CY2025Q4,6784171,CY2024Q4,-419690,1716.47,LOSS_TO_PROFIT,,0001493152-26-006549,2026-04-27T23:04:08Z
MATW,MATTHEWS INTERNATIONAL CORP,0000063296,CY2025Q4,43629000,CY2024Q4,-3472000,1356.60,LOSS_TO_PROFIT,,0000063296-26-000013,2026-04-27T23:04:08Z
PLTM,GRANITESHARES PLATINUM TRUST,0001690842,CY2025Q4,39182000,CY2024Q4,-3386000,1257.18,LOSS_TO_PROFIT,,0001493152-26-005002,2026-04-27T23:04:08Z
ATROB,Astronics Corporation,0000008063,CY2025Q4,29615000,CY2024Q4,-2832000,1145.73,LOSS_TO_PROFIT,,0000008063-26-000021,2026-04-27T23:04:08Z
AUSI,"AURA SYSTEMS, INC.",0000826253,CY2025Q4,5501000,CY2024Q4,-540000,1118.70,LOSS_TO_PROFIT,,0001213900-26-005589,2026-04-27T23:04:08Z
EDUC,EDUCATIONAL DEVELOPMENT CORPORATION,0000031667,CY2025Q4,7802100,CY2024Q4,-835700,1033.60,LOSS_TO_PROFIT,,0001185185-26-000136,2026-04-27T23:04:08Z
VREX,VAREX IMAGING CORPORATION,0001681622,CY2025Q4,2300000,CY2024Q4,-300000,866.67,LOSS_TO_PROFIT,,0001681622-26-000016,2026-04-27T23:04:08Z
ADVB,Advanced Biomed Inc,0001941029,CY2025Q4,6857921,CY2024Q4,-907904,855.36,LOSS_TO_PROFIT,,0001213900-26-016458,2026-04-27T23:04:08Z
AERA,AI Era Corp.,0001605331,CY2025Q4,362900,CY2024Q4,-50036,825.28,LOSS_TO_PROFIT,,0001663577-26-000015,2026-04-27T23:04:08Z
J,JACOBS SOLUTIONS INC.,0000052988,CY2025Q4,125508000,CY2024Q4,-18130000,792.27,LOSS_TO_PROFIT,,0001628280-26-005006,2026-04-27T23:04:08Z
UNFI,"UNITED NATURAL FOODS, INC.",0001020859,CY2025Q4,20000000,CY2024Q4,-3000000,766.67,LOSS_TO_PROFIT,,0001020859-26-000006,2026-04-27T23:04:08Z
RNGE,"RANGE IMPACT, INC.",0001438943,CY2025Q4,15909889,CY2024Q4,-2438225,752.52,LOSS_TO_PROFIT,,0001493152-26-013689,2026-04-27T23:04:08Z
ROAD,"Construction Partners, Inc.",0001718227,CY2025Q4,17205000,CY2024Q4,-3051000,663.91,LOSS_TO_PROFIT,,0001628280-26-006228,2026-04-27T23:04:08Z
PAGP,PLAINS GP HOLDINGS LP,0001581990,CY2025Q4,62000000,CY2024Q4,-11000000,663.64,LOSS_TO_PROFIT,,0001581990-26-000012,2026-04-27T23:04:08Z
MUX,McEWEN INC.,0000314203,CY2025Q4,38126000,CY2024Q4,-8232000,563.14,LOSS_TO_PROFIT,,0001104659-26-028705,2026-04-27T23:04:08Z
CLRI,"CLEARTRONIC, INC.",0001362516,CY2025Q4,194806,CY2024Q4,-49125,496.55,LOSS_TO_PROFIT,,0001091818-26-000014,2026-04-27T23:04:08Z
TBPH,"THERAVANCE BIOPHARMA, INC.",0001583107,CY2025Q4,61024000,CY2024Q4,-15527000,493.02,LOSS_TO_PROFIT,,0001104659-26-033077,2026-04-27T23:04:08Z
FRD,FRIEDMAN INDUSTRIES INC,0000039092,CY2025Q4,3043000,CY2024Q4,-1152000,364.15,LOSS_TO_PROFIT,,0001437749-26-003530,2026-04-27T23:04:08Z
PTIXW,"Protagenic Therapeutics, Inc.\new",0001022899,CY2025Q4,2210769,CY2024Q4,-850287,360.00,LOSS_TO_PROFIT,,0001493152-26-009301,2026-04-27T23:04:08Z
BENFW,Beneficient,0001775734,CY2025Q4,19913000,CY2024Q4,-8639000,330.50,LOSS_TO_PROFIT,,0001775734-26-000012,2026-04-27T23:04:08Z
MLAB,MESA LABORATORIES INC /CO,0000724004,CY2025Q4,3630000,CY2024Q4,-1676000,316.59,LOSS_TO_PROFIT,,0000724004-26-000016,2026-04-27T23:04:08Z
LW,"Lamb Weston Holdings, Inc.",0001679273,CY2025Q4,62100000,CY2024Q4,-36100000,272.02,LOSS_TO_PROFIT,,0001679273-25-000076,2026-04-27T23:04:08Z
ELTP,"Elite Pharmaceuticals, Inc.",0001053369,CY2025Q4,18593806,CY2024Q4,-10891940,270.71,LOSS_TO_PROFIT,,0001493152-26-007104,2026-04-27T23:04:08Z
THTG,TECH TONIC GROUP CORP.,0002029303,CY2025Q4,11089,CY2024Q4,-7981,238.94,LOSS_TO_PROFIT,,0001477932-26-000493,2026-04-27T23:04:08Z
UYSCR,UY Scuti Acquisition Corp.,0002036973,CY2025Q4,69829,CY2024Q4,-52145,233.91,LOSS_TO_PROFIT,,0001185185-26-000388,2026-04-27T23:04:08Z
VIPZ,"VIP     Play, Inc.",0001832161,CY2025Q4,7767000,CY2024Q4,-5933000,230.91,LOSS_TO_PROFIT,,0001493152-26-007185,2026-04-27T23:04:08Z
BB,BlackBerry Limited,0001070235,CY2025Q4,13700000,CY2024Q4,-10500000,230.48,LOSS_TO_PROFIT,,0001070235-25-000198,2026-04-27T23:04:08Z
WLYB,"JOHN WILEY & SONS, INC.",0000107140,CY2025Q4,29679000,CY2024Q4,-22954000,229.30,LOSS_TO_PROFIT,,0000107140-26-000012,2026-04-27T23:04:08Z
LITE,Lumentum Holdings Inc.,0001633978,CY2025Q4,78200000,CY2024Q4,-60900000,228.41,LOSS_TO_PROFIT,,0001628280-26-005129,2026-04-27T23:04:08Z
ALGM,"ALLEGRO MICROSYSTEMS, INC.",0000866291,CY2025Q4,8299000,CY2024Q4,-6860000,220.98,LOSS_TO_PROFIT,,0001193125-26-030636,2026-04-27T23:04:08Z
MCHPP,MICROCHIP TECHNOLOGY INCORPORATED,0000827054,CY2025Q4,62700000,CY2024Q4,-53600000,216.98,LOSS_TO_PROFIT,,0000827054-26-000009,2026-04-27T23:04:08Z
AIR,AAR CORP,0000001750,CY2025Q4,34600000,CY2024Q4,-30600000,213.07,LOSS_TO_PROFIT,,0001104659-26-001420,2026-04-27T23:04:08Z
WGO,"WINNEBAGO INDUSTRIES, INC.",0000107687,CY2025Q4,5500000,CY2024Q4,-5200000,205.77,LOSS_TO_PROFIT,,0000107687-25-000047,2026-04-27T23:04:08Z
CMC,COMMERCIAL METALS COMPANY,0000022444,CY2025Q4,177282000,CY2024Q4,-175718000,200.89,LOSS_TO_PROFIT,,0000022444-26-000010,2026-04-27T23:04:08Z
NEUP,Neuphoria Therapeutics Inc.,0001191070,CY2025Q4,1864092,CY2024Q4,-1943349,195.92,LOSS_TO_PROFIT,,0001193125-26-054509,2026-04-27T23:04:08Z
SYM,SYMBOTIC INC.,0001837240,CY2025Q4,2602000,CY2024Q4,-3175000,181.95,LOSS_TO_PROFIT,,0001837240-26-000009,2026-04-27T23:04:08Z
INNV,InnovAge Holding Corp.,0001834376,CY2025Q4,10618000,CY2024Q4,-13221000,180.31,LOSS_TO_PROFIT,,0001834376-26-000013,2026-04-27T23:04:08Z
CMP,"Compass Minerals International, Inc.",0001227654,CY2025Q4,18600000,CY2024Q4,-23600000,178.81,LOSS_TO_PROFIT,,0001227654-26-000012,2026-04-27T23:04:08Z
SIF,"SIFCO Industries, Inc.",0000090168,CY2025Q4,1790000,CY2024Q4,-2316000,177.29,LOSS_TO_PROFIT,,0000090168-26-000011,2026-04-27T23:04:08Z
MITK,"MITEK SYSTEMS, INC.",0000807863,CY2025Q4,2772000,CY2024Q4,-4612000,160.10,LOSS_TO_PROFIT,,0001628280-26-005783,2026-04-27T23:04:08Z
EPM,EVOLUTION PETROLEUM CORP,0001006655,CY2025Q4,1065000,CY2024Q4,-1825000,158.36,LOSS_TO_PROFIT,,0001104659-26-013382,2026-04-27T23:04:08Z
INTG,THE INTERGROUP CORPORATION,0000069422,CY2025Q4,1515000,CY2024Q4,-2725000,155.60,LOSS_TO_PROFIT,,0001493152-26-006429,2026-04-27T23:04:08Z
BWET,Amplify Commodity Trust,0001610940,CY2025Q4,6302214,CY2024Q4,-12259764,151.41,LOSS_TO_PROFIT,,0001213900-26-015020,2026-04-27T23:04:08Z
ESTC,Elastic N.V.,0001707753,CY2025Q4,7753000,CY2024Q4,-17056000,145.46,LOSS_TO_PROFIT,,0001707753-26-000006,2026-04-27T23:04:08Z
CGEH,"CAPSTONE GREEN ENERGY HOLDINGS, INC.",0001009759,CY2025Q4,1185000,CY2024Q4,-2704000,143.82,LOSS_TO_PROFIT,,0001104659-26-014292,2026-04-27T23:04:08Z
RAND,Rand Capital Corporation,0000081955,CY2025Q4,1086281,CY2024Q4,-2946058,136.87,LOSS_TO_PROFIT,,0001193125-26-133767,2026-04-27T23:04:08Z
FLUX,"FLUX POWER HOLDINGS, INC.",0001083743,CY2025Q4,601000,CY2024Q4,-1887000,131.85,LOSS_TO_PROFIT,,0001493152-26-006414,2026-04-27T23:04:08Z
MTSI,"MACOM Technology Solutions Holdings, Inc.",0001493594,CY2025Q4,48767000,CY2024Q4,-167530000,129.11,LOSS_TO_PROFIT,,0001493594-26-000019,2026-04-27T23:04:08Z
RSSS,"RESEARCH SOLUTIONS, INC.",0001386301,CY2025Q4,546919,CY2024Q4,-1980234,127.62,LOSS_TO_PROFIT,,0001104659-26-015157,2026-04-27T23:04:08Z
EL,Estee Lauder Companies Inc,0001001250,CY2025Q4,162000000,CY2024Q4,-590000000,127.46,LOSS_TO_PROFIT,,0001001250-26-000006,2026-04-27T23:04:08Z
TRCK,"Track Group, Inc.",0001045942,CY2025Q4,514659,CY2024Q4,-2010849,125.59,LOSS_TO_PROFIT,,0001437749-26-004028,2026-04-27T23:04:08Z
PMCB,"PHARMACYTE BIOTECH, INC.",0001157075,CY2025Q4,746860,CY2024Q4,-3045328,124.52,LOSS_TO_PROFIT,,0001683168-26-001917,2026-04-27T23:04:08Z
APPS,"DIGITAL TURBINE, INC.",0000317788,CY2025Q4,5107000,CY2024Q4,-23131000,122.08,LOSS_TO_PROFIT,,0001628280-26-005047,2026-04-27T23:04:08Z
NTWK,"NETSOL TECHNOLOGIES, INC.",0001039280,CY2025Q4,246757,CY2024Q4,-1147042,121.51,LOSS_TO_PROFIT,,0001493152-26-006335,2026-04-27T23:04:08Z
CPRI,CAPRI HOLDINGS LTD,0001530721,CY2025Q4,116000000,CY2024Q4,-547000000,121.21,LOSS_TO_PROFIT,,0001530721-26-000012,2026-04-27T23:04:08Z
CIMN,CHIMERA INVESTMENT CORPORATION,0001409493,CY2025Q4,28332000,CY2024Q4,-146514000,119.34,LOSS_TO_PROFIT,,0001409493-26-000017,2026-04-27T23:04:08Z
DK,"DELEK US HOLDINGS, INC.",0001694426,CY2025Q4,78300000,CY2024Q4,-413800000,118.92,LOSS_TO_PROFIT,,0001628280-26-012664,2026-04-27T23:04:08Z
ECVT,Ecovyst Inc.,0001708035,CY2025Q4,5740000,CY2024Q4,-30419000,118.87,LOSS_TO_PROFIT,,0001708035-26-000053,2026-04-27T23:04:08Z
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",0000879407,CY2025Q4,30811000,CY2024Q4,-173085000,117.80,LOSS_TO_PROFIT,,0000879407-26-000034,2026-04-27T23:04:08Z
DAKT,"Daktronics, Inc.",0000915779,CY2025Q4,3010000,CY2024Q4,-17156000,117.54,LOSS_TO_PROFIT,,0001628280-26-014553,2026-04-27T23:04:08Z
VSAT,"VIASAT, INC.",0000797721,CY2025Q4,24968000,CY2024Q4,-158413000,115.76,LOSS_TO_PROFIT,,0001193125-26-041421,2026-04-27T23:04:08Z
MFBI,"Monroe Federal Bancorp, Inc.",0002024899,CY2025Q4,17845,CY2024Q4,-120430,114.82,LOSS_TO_PROFIT,,0001104659-26-015293,2026-04-27T23:04:08Z
LSAK,"LESAKA TECHNOLOGIES, INC.",0001041514,CY2025Q4,3645000,CY2024Q4,-32456000,111.23,LOSS_TO_PROFIT,,0001562762-26-000015,2026-04-27T23:04:08Z
OESX,"Orion Energy Systems, Inc.",0001409375,CY2025Q4,160000,CY2024Q4,-1508000,110.61,LOSS_TO_PROFIT,,0001193125-26-039420,2026-04-27T23:04:08Z
POWWP,Outdoor Holding Company,0001015383,CY2025Q4,2230250,CY2024Q4,-26128782,108.54,LOSS_TO_PROFIT,,0001193125-26-041880,2026-04-27T23:04:08Z
IBATF,INTERNATIONAL BATTERY METALS LTD.,0001786318,CY2025Q4,754000,CY2024Q4,-10909000,106.91,LOSS_TO_PROFIT,,0001193125-26-072081,2026-04-27T23:04:08Z
VRA,"VERA BRADLEY, INC.",0001495320,CY2025Q4,2657000,CY2024Q4,-46973000,105.66,LOSS_TO_PROFIT,,0001628280-26-021640,2026-04-27T23:04:08Z
PMNT,Perfect Moment Ltd.,0001849221,CY2025Q4,93000,CY2024Q4,-2482000,103.75,LOSS_TO_PROFIT,,0001493152-26-006292,2026-04-27T23:04:08Z
VISN,"Vistance Networks, Inc",0001517228,CY2025Q4,1359500000,CY2024Q4,6800000,19892.65,PROFIT,,0001193125-26-072523,2026-04-27T23:04:08Z
AUPH,Aurinia Pharmaceuticals Inc.,0001600620,CY2025Q4,210794000,CY2024Q4,1429000,14651.15,PROFIT,,0001600620-26-000017,2026-04-27T23:04:08Z
TCI,"Transcontinental Realty Investors, Inc.",0000733590,CY2025Q4,8292000,CY2024Q4,108000,7577.78,PROFIT,,0000733590-26-000004,2026-04-27T23:04:08Z
AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,0000880807,CY2025Q4,117806000,CY2024Q4,2465000,4679.15,PROFIT,,0001437749-26-002978,2026-04-27T23:04:08Z
TWIN,TWIN DISC INC,0000100378,CY2025Q4,22371000,CY2024Q4,919000,2334.28,PROFIT,,0001437749-26-002879,2026-04-27T23:04:08Z
KFFB,KENTUCKY FIRST FEDERAL BANCORP,0001297341,CY2025Q4,304000,CY2024Q4,13000,2238.46,PROFIT,,0001213900-26-016540,2026-04-27T23:04:08Z
ZCSH,Grayscale Zcash Trust (ZEC),0001720265,CY2025Q4,170492000,CY2024Q4,10775000,1482.29,PROFIT,,0001193125-26-104253,2026-04-27T23:04:08Z
BDL,"FLANIGAN’S ENTERPRISES, INC.",0000012040,CY2025Q4,805000,CY2024Q4,55000,1363.64,PROFIT,,0001174947-26-000150,2026-04-27T23:04:08Z
TRS,TRIMAS CORPORATION,0000842633,CY2025Q4,81700000,CY2024Q4,5640000,1348.58,PROFIT,,0000842633-26-000012,2026-04-27T23:04:08Z
UVE,"UNIVERSAL INSURANCE HOLDINGS, INC.",0000891166,CY2025Q4,66589000,CY2024Q4,6018000,1006.50,PROFIT,,0000891166-26-000010,2026-04-27T23:04:08Z
MBBC,"MARATHON BANCORP, INC.",0001835385,CY2025Q4,501396,CY2024Q4,51127,880.69,PROFIT,,0001104659-26-013033,2026-04-27T23:04:08Z
PAAPU,PLAINS ALL AMERICAN PIPELINE LP,0001070423,CY2025Q4,342000000,CY2024Q4,36000000,850.00,PROFIT,,0001070423-26-000014,2026-04-27T23:04:08Z
PAHC,Phibro Animal Health Corporation,0001069899,CY2025Q4,27459000,CY2024Q4,3185000,762.14,PROFIT,,0001104659-26-010317,2026-04-27T23:04:08Z
GEF-B,"GREIF, INC.",0000043920,CY2025Q4,174600000,CY2024Q4,22000000,693.64,PROFIT,,0001628280-26-004414,2026-04-27T23:04:08Z
SNDK,Sandisk Corporation,0002023554,CY2025Q4,803000000,CY2024Q4,104000000,672.12,PROFIT,,0001628280-26-004407,2026-04-27T23:04:08Z
MSGS,MADISON SQUARE GARDEN SPORTS CORP.,0001636519,CY2025Q4,8243000,CY2024Q4,1111000,641.94,PROFIT,,0001628280-26-006075,2026-04-27T23:04:08Z
IIIN,Insteel Industries Inc.,0000764401,CY2025Q4,7593000,CY2024Q4,1081000,602.41,PROFIT,,0001437749-26-012525,2026-04-27T23:04:08Z
NRT,NORTH EUROPEAN OIL ROYALTY TRUST,0000072633,CY2025Q4,1945021,CY2024Q4,285468,581.34,PROFIT,,0001140361-26-007364,2026-04-27T23:04:08Z
GTBIF,GREEN THUMB INDUSTRIES INC.,0001795139,CY2025Q4,83203000,CY2024Q4,12679000,556.23,PROFIT,,0001193125-26-071672,2026-04-27T23:04:08Z
TRN,TRINITY INDUSTRIES INC,0000099780,CY2025Q4,186600000,CY2024Q4,28900000,545.67,PROFIT,,0000099780-26-000014,2026-04-27T23:04:08Z
ISSC,"INNOVATIVE SOLUTIONS AND SUPPORT, INC.",0000836690,CY2025Q4,4059063,CY2024Q4,736192,451.36,PROFIT,,0001104659-26-015306,2026-04-27T23:04:08Z
CRDO,Credo Technology Group Holding Ltd,0001807794,CY2025Q4,157142000,CY2024Q4,29360000,435.22,PROFIT,,0001628280-26-014017,2026-04-27T23:04:08Z
IVDN,"INNOVATIVE DESIGNS, INC.",0001190370,CY2025Q4,161641,CY2024Q4,36202,346.50,PROFIT,,0001731122-26-000447,2026-04-27T23:04:08Z
CSUI,CANNABIS SUISSE CORP.,0001680132,CY2025Q4,22392,CY2024Q4,5062,342.35,PROFIT,,0001680132-26-000002,2026-04-27T23:04:08Z
ETST,"EARTH SCIENCE TECH, INC.",0001538495,CY2025Q4,910376,CY2024Q4,206411,341.05,PROFIT,,0001493152-26-006732,2026-04-27T23:04:08Z
AXR,AMREP CORPORATION,0000006207,CY2025Q4,3147000,CY2024Q4,717000,338.91,PROFIT,,0001104659-26-027088,2026-04-27T23:04:08Z
D,"DOMINION ENERGY, INC.",0000715957,CY2025Q4,567000000,CY2024Q4,134000000,323.13,PROFIT,,0001193125-26-063120,2026-04-27T23:04:08Z
NFG,NATIONAL FUEL GAS COMPANY,0000070145,CY2025Q4,181645000,CY2024Q4,44986000,303.78,PROFIT,,0000070145-26-000009,2026-04-27T23:04:08Z
QRVO,"Qorvo, Inc.",0001604778,CY2025Q4,164062000,CY2024Q4,41271000,297.52,PROFIT,,0001628280-26-003838,2026-04-27T23:04:08Z
PBSV,"Pharma-Bio Serv, Inc.",0001304161,CY2025Q4,32860,CY2024Q4,8536,284.96,PROFIT,,0001654954-26-002336,2026-04-27T23:04:08Z
STRT,STRATTEC SECURITY CORP,0000933034,CY2025Q4,4947000,CY2024Q4,1319000,275.06,PROFIT,,0001193125-26-040760,2026-04-27T23:04:08Z
AMTM,"Amentum Holdings, Inc.",0002011286,CY2025Q4,44000000,CY2024Q4,12000000,266.67,PROFIT,,0001628280-26-006676,2026-04-27T23:04:08Z
RAMP,"LiveRamp Holdings, Inc.",0000733269,CY2025Q4,39873000,CY2024Q4,11210000,255.69,PROFIT,,0000733269-26-000012,2026-04-27T23:04:08Z
NGL-PC,NGL Energy Partners LP,0001504461,CY2025Q4,47179000,CY2024Q4,13507000,249.29,PROFIT,,0001504461-26-000003,2026-04-27T23:04:08Z
EGAN,eGain Corporation,0001066194,CY2025Q4,2336000,CY2024Q4,671000,248.14,PROFIT,,0001104659-26-009755,2026-04-27T23:04:08Z
CIEN,Ciena Corp,0000936395,CY2025Q4,150283000,CY2024Q4,44572000,237.17,PROFIT,,0001628280-26-015152,2026-04-27T23:04:08Z
HRTG,"Heritage Insurance Holdings, Inc.",0001598665,CY2025Q4,66675000,CY2024Q4,20293000,228.56,PROFIT,,0001193125-26-115451,2026-04-27T23:04:08Z
SLP,"Simulations Plus, Inc.",0001023459,CY2025Q4,676000,CY2024Q4,206000,228.16,PROFIT,,0001023459-26-000016,2026-04-27T23:04:08Z
WDC,WESTERN DIGITAL CORPORATION,0000106040,CY2025Q4,1842000000,CY2024Q4,594000000,210.10,PROFIT,,0001628280-26-004207,2026-04-27T23:04:08Z
SENEL,Seneca Foods Corporation,0000088948,CY2025Q4,44768000,CY2024Q4,14659000,205.40,PROFIT,,0001437749-26-003202,2026-04-27T23:04:08Z
BBT,BEACON FINANCIAL CORPORATION,0001108134,CY2025Q4,53366000,CY2024Q4,17536000,204.32,PROFIT,,0001628280-26-013247,2026-04-27T23:04:08Z
WSBK,"WINCHESTER BANCORP, INC.",0002047235,CY2025Q4,1074000,CY2024Q4,373000,187.94,PROFIT,,0001193125-26-046248,2026-04-27T23:04:08Z
MU,"Micron Technology, Inc.",0000723125,CY2025Q4,5240000000,CY2024Q4,1870000000,180.21,PROFIT,,0000723125-25-000046,2026-04-27T23:04:08Z
AGYS,"AGILYSYS, INC.",0000078749,CY2025Q4,9897000,CY2024Q4,3830000,158.41,PROFIT,,0001193125-26-022793,2026-04-27T23:04:08Z
AII,"American Integrity Insurance Group, Inc.",0002007587,CY2025Q4,20869000,CY2024Q4,8399000,148.47,PROFIT,,0002007587-26-000016,2026-04-27T23:04:08Z
SXI,STANDEX INTERNATIONAL CORP/DE/,0000310354,CY2025Q4,2120000,CY2024Q4,857000,147.37,PROFIT,,0001437749-26-002599,2026-04-27T23:04:08Z
SODI,"Solitron Devices, Inc.",0000091668,CY2025Q4,653000,CY2024Q4,266000,145.49,PROFIT,,0001437749-26-001185,2026-04-27T23:04:08Z
WLDN,"WILLDAN GROUP, INC.",0001370450,CY2025Q4,18713000,CY2024Q4,7688000,143.41,PROFIT,,0001104659-26-020767,2026-04-27T23:04:08Z
MNRO,"MONRO, INC.",0000876427,CY2025Q4,11139000,CY2024Q4,4583000,143.05,PROFIT,,0000876427-26-000004,2026-04-27T23:04:08Z
FGBIP,"FIRST GUARANTY BANCSHARES, INC.",0001408534,CY2025Q4,2450000,CY2024Q4,1010000,142.57,PROFIT,,0001408534-26-000021,2026-04-27T23:04:08Z
CXDO,"Crexendo, Inc.",0001075736,CY2025Q4,1218000,CY2024Q4,507000,140.24,PROFIT,,0001654954-26-001848,2026-04-27T23:04:08Z
SPH,SUBURBAN PROPANE PARTNERS LP,0001005210,CY2025Q4,45780000,CY2024Q4,19420000,135.74,PROFIT,,0001193125-26-038903,2026-04-27T23:04:08Z
FKWL,FRANKLIN WIRELESS CORP.,0000722572,CY2025Q4,533622,CY2024Q4,228740,133.29,PROFIT,,0001683168-26-001067,2026-04-27T23:04:08Z
ELF,"e.l.f. Beauty, Inc.",0001600033,CY2025Q4,39376000,CY2024Q4,17261000,128.12,PROFIT,,0001600033-26-000007,2026-04-27T23:04:08Z
MMS,"Maximus, Inc.",0001032220,CY2025Q4,93943000,CY2024Q4,41196000,128.04,PROFIT,,0001032220-26-000014,2026-04-27T23:04:08Z
DIT,AMCON DISTRIBUTING CO,0000928465,CY2025Q4,792964,CY2024Q4,348419,127.59,PROFIT,,0001104659-26-004800,2026-04-27T23:04:08Z
LPG,DORIAN LPG LTD.,0001596993,CY2025Q4,47188898,CY2024Q4,21361828,120.90,PROFIT,,0001596993-26-000007,2026-04-27T23:04:08Z
SBAC,SBA COMMUNICATIONS CORPORATION,0001034054,CY2025Q4,370290000,CY2024Q4,173629000,113.27,PROFIT,,0001034054-26-000002,2026-04-27T23:04:08Z
TVC,TENNESSEE VALLEY AUTHORITY,0001376986,CY2025Q4,266000000,CY2024Q4,125000000,112.80,PROFIT,,0001376986-26-000012,2026-04-27T23:04:08Z
ADI,"Analog Devices, Inc.",0000006281,CY2025Q4,830826000,CY2024Q4,391316000,112.32,PROFIT,,0000006281-26-000016,2026-04-27T23:04:08Z
EVI,"EVI INDUSTRIES, INC.",0000065312,CY2025Q4,2370000,CY2024Q4,1129000,109.92,PROFIT,,0001437749-26-003512,2026-04-27T23:04:08Z
CIA,"CITIZENS, INC.",0000024090,CY2025Q4,7338000,CY2024Q4,3621000,102.65,PROFIT,,0000024090-26-000011,2026-04-27T23:04:08Z
PTC,PTC Inc.,0000857005,CY2025Q4,166518000,CY2024Q4,82232000,102.50,PROFIT,,0001193125-26-039347,2026-04-27T23:04:08Z
NATL,NCR ATLEOS CORPORATION,0001974138,CY2025Q4,83000000,CY2024Q4,41000000,102.44,PROFIT,,0001628280-26-012576,2026-04-27T23:04:08Z
CSWC,CAPITAL SOUTHWEST CORPORATION,0000017313,CY2025Q4,32896000,CY2024Q4,16268000,102.21,PROFIT,,0000017313-26-000011,2026-04-27T23:04:08Z
RTEZ,"REST EZ, INC.",0001733861,CY2025Q4,0,CY2024Q4,-7867,100.00,,,0001185185-26-000463,2026-04-27T23:04:08Z
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,CY2025Q4,284600000,CY2024Q4,142400000,99.86,PROFIT,,0001628280-26-004859,2026-04-27T23:04:08Z
BUKS,BUTLER NATIONAL CORP,0000015847,CY2025Q4,6699000,CY2024Q4,3378000,98.31,PROFIT,,0000015847-26-000003,2026-04-27T23:04:08Z
HNOI,"HNO INTERNATIONAL, INC.",0001342916,CY2025Q4,-182069,CY2024Q4,-5461393,96.67,LOSS,,0001342916-26-000016,2026-04-27T23:04:08Z
NEOG,Neogen Corporation,0000711377,CY2025Q4,-15924000,CY2024Q4,-456282000,96.51,LOSS,,0001193125-26-007682,2026-04-27T23:04:08Z
ORI,OLD REPUBLIC INTERNATIONAL CORPORATION,0000074260,CY2025Q4,206300000,CY2024Q4,105100000,96.29,PROFIT,,0000074260-26-000008,2026-04-27T23:04:08Z
INHD,INNO HOLDINGS INC.,0001961847,CY2025Q4,-28618,CY2024Q4,-603697,95.26,LOSS,,0001493152-26-004914,2026-04-27T23:04:08Z
ORCL-PD,ORACLE CORP,0001341439,CY2025Q4,6135000000,CY2024Q4,3151000000,94.70,PROFIT,,0001193125-25-315925,2026-04-27T23:04:08Z
CNOBP,"ConnectOne Bancorp, Inc.",0000712771,CY2025Q4,39518000,CY2024Q4,20371000,93.99,PROFIT,,0001437749-26-005320,2026-04-27T23:04:08Z
