market_id,market,contract,last,yes,no,prev_close,delta,date_end,status,captured_at
8193,Which party will win the 2026 US House election in Michigan's 7th District?,Democratic,0.75,0.75,0.26,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8195,Which party will win the 2026 US House election in Pennsylvania's 10th District?,Democratic,0.75,0.77,0.25,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8196,Which party will win the 2026 US House election in Wisconsin's 3rd District?,Democratic,0.75,0.82,0.26,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8203,Who will win the 2026 Georgia Republican nomination for governor?,Rick Jackson,0.75,0.69,0.33,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8402,Which party will win the 2026 election for governor of Vermont?,Republican,0.75,0.75,0.26,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8487,Who will win the Republican nomination in the KY-04 House primary?,Thomas Massie,0.75,0.76,0.25,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8541,Will George Conway get over 5% of the vote in the NY-12 Dem primary?,Will George Conway get over 5% of the vote in the NY-12 Dem ,0.75,0.75,0.74,0.75,0.0,NA,Open,2026-04-27T22:54:56Z
8646,Will Trump visit China before June?,Will Trump visit China before June?,0.75,0.91,0.44,0.75,0.0,2026-05-31,Open,2026-04-27T22:54:56Z
8172,Which party will win the 2026 US Senate election in Nebraska?,Republican,0.73,0.75,0.32,0.73,0.0,NA,Open,2026-04-27T22:54:56Z
8191,Which party will win the 2026 US House election in Colorado's 8th District?,Democratic,0.72,0.82,0.29,0.72,0.0,NA,Open,2026-04-27T22:54:56Z
8212,Which party will win the 2026 election for governor of Michigan?,Democratic,0.7,0.72,0.35,0.7,0.0,NA,Open,2026-04-27T22:54:56Z
8393,Who will win the 2026 Louisiana Republican Senate nomination?,Julia Letlow,0.7,0.72,0.3,0.7,0.0,NA,Open,2026-04-27T22:54:56Z
8467,Who will win the Republican nomination in the TX-35 House primary?,Carlos De La Cruz,0.7,0.97,0.91,0.7,0.0,NA,Open,2026-04-27T22:54:56Z
8562,Will Tulsi Gabbard leave office in 2026?,Will Tulsi Gabbard leave office in 2026?,0.7,0.74,0.29,0.7,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8159,Which party will win the 2026 US Senate election in Maine?,Democratic,0.69,0.7,0.31,0.69,0.0,NA,Open,2026-04-27T22:54:56Z
8377,Which party will win the 2026 US Senate election in Montana?,Republican,0.69,0.85,0.32,0.69,0.0,NA,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,54 or 55,0.69,0.4,0.94,0.69,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8570,Will Jon Ossoff announce a run for President before 2028?,Will John Ossoff announce a run for President before 2028?,0.67,0.89,0.35,0.67,0.0,2027-12-31,Open,2026-04-27T22:54:56Z
8709,What will be the matchup in the 2026 California governor's election?,Steyer v. Hilton,0.67,0.75,0.88,0.67,0.0,NA,Open,2026-04-27T22:54:56Z
8419,Which party will win the 2026 election for governor of Nevada?,Democratic,0.66,0.59,0.43,0.66,0.0,NA,Open,2026-04-27T22:54:56Z
8192,Which party will win the 2026 US House election in Iowa's 1st District?,Democratic,0.65,0.73,0.36,0.65,0.0,NA,Open,2026-04-27T22:54:56Z
8593,Who will win the 2026 Iowa Democratic Senate nomination?,Zach Wahls,0.65,0.65,0.7,0.65,0.0,NA,Open,2026-04-27T22:54:56Z
8274,Which party will win the 2026 US Senate election in Iowa?,Republican,0.63,0.65,0.41,0.63,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Lisa Demuth,0.63,0.64,0.38,0.63,0.0,NA,Open,2026-04-27T22:54:56Z
8181,Which party will win the 2028 US presidential election?,Democratic,0.62,0.63,0.38,0.62,0.0,NA,Open,2026-04-27T22:54:56Z
8184,Which party will win the 2026 US House race in North Carolina's 1st District?,Republican,0.61,0.66,0.37,0.61,0.0,NA,Open,2026-04-27T22:54:56Z
8648,Will Rubio visit Cuba in 2026?,Will Rubio visit Cuba in 2026?,0.61,0.62,0.61,0.61,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8177,Which party will win the 2026 US House election in Maine's 2nd District?,Republican,0.6,0.6,0.44,0.6,0.0,NA,Open,2026-04-27T22:54:56Z
8467,Who will win the Republican nomination in the TX-35 House primary?,John Lujan,0.6,0.52,0.96,0.6,0.0,NA,Open,2026-04-27T22:54:56Z
8697,Will Pete Hegseth leave office in 2026?,Will Pete Hegseth leave office in 2026?,0.6,0.67,0.4,0.6,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8463,Who will win the 2026 Colorado Republican nomination for governor?,Barbara Kirkmeyer,0.59,0.75,0.81,0.59,0.0,NA,Open,2026-04-27T22:54:56Z
8173,Which party will win the 2026 US Senate election in Texas?,Republican,0.58,0.59,0.42,0.58,0.0,NA,Open,2026-04-27T22:54:56Z
8271,Which party will win the 2026 US Senate election in Alaska?,Democratic,0.58,0.58,0.46,0.58,0.0,NA,Open,2026-04-27T22:54:56Z
8378,Which party will win the 2026 election for governor of Iowa?,Democratic,0.58,0.69,0.42,0.58,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Robert Charles,0.55,0.8,0.68,0.55,0.0,NA,Open,2026-04-27T22:54:56Z
8441,Which party will win the 2026 election for governor of Ohio?,Democratic,0.54,0.54,0.47,0.54,0.0,NA,Open,2026-04-27T22:54:56Z
8702,Who will win in Dan Bilzerian's challenge to Randy Fine in the FL-06 House race?,Randy Fine,0.53,0.94,0.41,0.53,0.0,NA,Open,2026-04-27T22:54:56Z
8175,Which party will win the 2026 US Senate special election in Ohio?,Democratic,0.52,0.53,0.56,0.52,0.0,NA,Open,2026-04-27T22:54:56Z
8155,Which party will control the Senate after the 2026 election?,Republican,0.51,0.51,0.5,0.51,0.0,NA,Open,2026-04-27T22:54:56Z
8294,Who will win the 2026 Wisconsin Democratic nomination for governor?,Mandela Barnes,0.51,0.5,0.57,0.51,0.0,NA,Open,2026-04-27T22:54:56Z
8363,Which office will AOC announce a run for by the end of 2027?,President,0.51,0.5,0.51,0.51,0.0,2027-12-31,Open,2026-04-27T22:54:56Z
8155,Which party will control the Senate after the 2026 election?,Democratic,0.5,0.51,0.5,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Tom Steyer,0.5,0.51,0.5,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8294,Who will win the 2026 Wisconsin Democratic nomination for governor?,Francesca Hong,0.5,0.45,0.67,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Nithya Raman,0.5,0.53,0.6,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8626,Who will win the 2026 Texas Republican Railroad Commissioner runoff?,Jim Wright,0.5,0.7,0.98,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8691,Who will win the 2026 Oregon Republican nomination for governor?,Chris Dudley,0.5,0.44,0.99,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8692,Will Janet Mills drop out before June?,Will Janet Mills drop out before June?,0.5,0.5,0.95,0.5,0.0,2026-05-31,Open,2026-04-27T22:54:56Z
8711,Who will win the most votes in the CA-17 House primary?,Ro Khanna,0.5,0.99,0.97,0.5,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Iván Cepeda,0.49,0.49,0.52,0.49,0.0,NA,Open,2026-04-27T22:54:56Z
8177,Which party will win the 2026 US House election in Maine's 2nd District?,Democratic,0.48,0.49,0.54,0.48,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,A. de la Espriella,0.48,0.49,0.67,0.48,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,JD Vance,0.47,0.48,0.54,0.47,0.0,NA,Open,2026-04-27T22:54:56Z
8600,What will be the balance of power in Congress after the 2026 election?,Dem. House & Senate,0.46,0.47,0.54,0.46,0.0,NA,Open,2026-04-27T22:54:56Z
8378,Which party will win the 2026 election for governor of Iowa?,Republican,0.45,0.47,0.67,0.45,0.0,NA,Open,2026-04-27T22:54:56Z
8419,Which party will win the 2026 election for governor of Nevada?,Republican,0.45,0.46,0.55,0.45,0.0,NA,Open,2026-04-27T22:54:56Z
8544,Who will win the 2026 Brazilian presidential election?,Flávio Bolsonaro,0.45,0.64,0.53,0.45,0.0,NA,Open,2026-04-27T22:54:56Z
8620,"Who will win the Democratic primary in the Washington, DC mayoral election?",Gary Goodweather,0.45,0.39,,0.45,0.0,NA,Open,2026-04-27T22:54:56Z
8173,Which party will win the 2026 US Senate election in Texas?,Democratic,0.43,0.44,0.58,0.43,0.0,NA,Open,2026-04-27T22:54:56Z
8441,Which party will win the 2026 election for governor of Ohio?,Republican,0.43,0.43,0.58,0.43,0.0,NA,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,192 or fewer,0.42,0.43,0.58,0.42,0.0,NA,Open,2026-04-27T22:54:56Z
8271,Which party will win the 2026 US Senate election in Alaska?,Republican,0.42,0.47,0.58,0.42,0.0,NA,Open,2026-04-27T22:54:56Z
8429,What will be the matchup in the 2026 US Senate election in Texas?,Talarico v. Cornyn,0.41,0.39,0.64,0.41,0.0,NA,Open,2026-04-27T22:54:56Z
8479,How many vetoes will Trump issue in 2026?,0 vetoes,0.41,0.4,0.7,0.41,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Benjamin Netanyahu,0.41,0.5,0.72,0.41,0.0,NA,Open,2026-04-27T22:54:56Z
8165,Who will win the 2026 Texas Republican Senate nomination?,John Cornyn,0.4,0.39,0.63,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8181,Which party will win the 2028 US presidential election?,Republican,0.4,0.4,0.61,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Micah Lasher,0.4,0.5,0.57,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8485,Will Congress confirm a Supreme Court justice in 2026?,Will Congress confirm a Supreme Court justice in 2026?,0.4,0.69,0.68,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8534,Who will win the Democratic nomination in the NY-07 House primary?,Claire Valdez,0.4,0.81,0.55,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8640,Will Rubio and Vance both announce a run for President before 2028?,Will Rubio and Vance both announce a run for President befor,0.4,0.4,0.65,0.4,0.0,2027-12-31,Open,2026-04-27T22:54:56Z
8654,Who will place first in the California Governor's primary?,Steve Hilton,0.4,0.54,0.67,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8689,Who will win the Republican nomination in the GA-01 House primary?,Jim Kingston,0.4,0.99,0.5,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8689,Who will win the Republican nomination in the GA-01 House primary?,Brian Montgomery,0.4,0.98,0.98,0.4,0.0,NA,Open,2026-04-27T22:54:56Z
8540,Will Stephen Miller leave office in 2026?,Will Stephen Miller leave office in 2026?,0.38,0.45,0.63,0.38,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8544,Who will win the 2026 Brazilian presidential election?,Luiz Inácio Lula,0.38,0.68,0.6,0.38,0.0,NA,Open,2026-04-27T22:54:56Z
8274,Which party will win the 2026 US Senate election in Iowa?,Democratic,0.37,0.43,0.64,0.37,0.0,NA,Open,2026-04-27T22:54:56Z
8593,Who will win the 2026 Iowa Democratic Senate nomination?,Josh Turek,0.37,0.59,0.66,0.37,0.0,NA,Open,2026-04-27T22:54:56Z
8479,How many vetoes will Trump issue in 2026?,1 veto,0.36,0.33,0.8,0.36,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8534,Who will win the Democratic nomination in the NY-07 House primary?,Antonio Reynoso,0.35,0.39,0.93,0.35,0.0,NA,Open,2026-04-27T22:54:56Z
8609,Who will be Prime Minister of the United Kingdom after Kier Starmer?,Andy Burnham,0.35,0.37,0.95,0.35,0.0,NA,Open,2026-04-27T22:54:56Z
8618,Will Cuba's leader leave office by July 1?,Will Cuba's leader leave office by July 1?,0.35,0.44,0.7,0.35,0.0,2026-07-01,Open,2026-04-27T22:54:56Z
8191,Which party will win the 2026 US House election in Colorado's 8th District?,Republican,0.34,0.35,0.83,0.34,0.0,NA,Open,2026-04-27T22:54:56Z
8233,Who will win the 2026 South Carolina Republican nomination for governor?,Alan Wilson,0.34,0.38,0.65,0.34,0.0,NA,Open,2026-04-27T22:54:56Z
8598,Who will win the Democratic nomination in the NY-17 House primary?,Cait Conley,0.33,0.94,0.81,0.33,0.0,NA,Open,2026-04-27T22:54:56Z
8619,Will Trump endorse Cornyn or Paxton in the Texas Republican Senate runoff?,John Cornyn,0.33,0.34,0.67,0.33,0.0,NA,Open,2026-04-27T22:54:56Z
8619,Will Trump endorse Cornyn or Paxton in the Texas Republican Senate runoff?,Ken Paxton,0.33,0.48,0.7,0.33,0.0,NA,Open,2026-04-27T22:54:56Z
8654,Who will place first in the California Governor's primary?,Tom Steyer,0.33,0.33,0.77,0.33,0.0,NA,Open,2026-04-27T22:54:56Z
8159,Which party will win the 2026 US Senate election in Maine?,Republican,0.32,0.32,0.69,0.32,0.0,NA,Open,2026-04-27T22:54:56Z
8192,Which party will win the 2026 US House election in Iowa's 1st District?,Republican,0.32,0.32,0.69,0.32,0.0,NA,Open,2026-04-27T22:54:56Z
8233,Who will win the 2026 South Carolina Republican nomination for governor?,Pamela Evette,0.32,0.34,0.68,0.32,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Tom Begich,0.32,0.34,0.73,0.32,0.0,NA,Open,2026-04-27T22:54:56Z
8462,Who will win the 2026 Colorado Democratic nomination for governor?,Michael Bennet,0.32,0.68,0.65,0.32,0.0,NA,Open,2026-04-27T22:54:56Z
8427,Who will win the 2026 Texas Republican attorney general nomination?,Chip Roy,0.3,0.3,0.95,0.3,0.0,NA,Open,2026-04-27T22:54:56Z
8172,Which party will win the 2026 US Senate election in Nebraska?,Independent,0.29,0.3,0.71,0.29,0.0,NA,Open,2026-04-27T22:54:56Z
8184,Which party will win the 2026 US House race in North Carolina's 1st District?,Democratic,0.29,0.37,0.65,0.29,0.0,NA,Open,2026-04-27T22:54:56Z
8202,Who will win the 2026 Arizona Republican nomination for governor?,David Schweikert,0.29,0.29,0.92,0.29,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Bernadette Wilson,0.29,0.3,0.71,0.29,0.0,NA,Open,2026-04-27T22:54:56Z
8442,Will the House pass any articles of impeachment by the end of 2026?,Will the House pass any articles of impeachment by the end o,0.29,0.28,0.74,0.29,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8402,Which party will win the 2026 election for governor of Vermont?,Democratic,0.28,0.27,0.74,0.28,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Marco Rubio,0.27,0.27,0.74,0.27,0.0,NA,Open,2026-04-27T22:54:56Z
8377,Which party will win the 2026 US Senate election in Montana?,Independent,0.27,0.25,0.92,0.27,0.0,NA,Open,2026-04-27T22:54:56Z
8426,Who will win the Democratic nomination in the TX-33 House primary?,Julie Johnson,0.27,0.28,0.73,0.27,0.0,NA,Open,2026-04-27T22:54:56Z
8656,Which of these Democratic candidates will announce a 2028 POTUS run first?,A. Ocasio-Cortez,0.27,0.17,0.95,0.27,0.0,NA,Open,2026-04-27T22:54:56Z
8207,Who will win the 2026 Maine Democratic nomination for governor?,Troy Jackson,0.26,0.26,0.75,0.26,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Karen Bass,0.26,0.44,0.74,0.26,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Xavier Becerra,0.25,0.26,0.75,0.25,0.0,NA,Open,2026-04-27T22:54:56Z
8487,Who will win the Republican nomination in the KY-04 House primary?,Ed Gallrein,0.25,0.27,0.75,0.25,0.0,NA,Open,2026-04-27T22:54:56Z
8656,Which of these Democratic candidates will announce a 2028 POTUS run first?,JB Pritzker,0.25,0.23,0.95,0.25,0.0,NA,Open,2026-04-27T22:54:56Z
8195,Which party will win the 2026 US House election in Pennsylvania's 10th District?,Republican,0.24,0.25,0.8,0.24,0.0,NA,Open,2026-04-27T22:54:56Z
8486,Will Trump visit Greenland in 2026?,Will Trump visit Greenland in 2026?,0.24,0.25,0.8,0.24,0.0,NA,Open,2026-04-27T22:54:56Z
8623,Will Hunt endorse Cornyn or Paxton in the Texas Republican Senate runoff?,John Cornyn,0.24,0.76,0.97,0.24,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,48-50 and 218-232,0.24,0.24,0.83,0.24,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,51-53 and 233-247,0.24,0.25,0.76,0.24,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,JD Vance,0.23,0.24,0.77,0.23,0.0,NA,Open,2026-04-27T22:54:56Z
8207,Who will win the 2026 Maine Democratic nomination for governor?,Hannah Pingree,0.23,0.22,0.85,0.23,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,4,0.23,0.24,0.9,0.23,0.0,NA,Open,2026-04-27T22:54:56Z
8599,Will Stephen A. Smith announce a run for president before 2028?,Will Stephen A. Smith announce a run for president before 20,0.23,0.3,0.78,0.23,0.0,2027-12-31,Open,2026-04-27T22:54:56Z
8656,Which of these Democratic candidates will announce a 2028 POTUS run first?,Andy Beshear,0.23,0.97,0.99,0.23,0.0,NA,Open,2026-04-27T22:54:56Z
8668,How many of these Elizabeth Warren endorsees will win Senate primaries?,1,0.23,0.25,0.78,0.23,0.0,NA,Open,2026-04-27T22:54:56Z
8743,What will President Trump's RCP job approval rating be on April 29?,40.1% to 40.3%,0.23,0.27,0.89,0.23,0.0,04/29/2026,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Gavin Newsom,0.22,0.23,0.78,0.22,0.0,NA,Open,2026-04-27T22:54:56Z
8189,Which party will win the 2026 US House election in Arizona's 1st District?,Republican,0.22,0.21,0.8,0.22,0.0,NA,Open,2026-04-27T22:54:56Z
8193,Which party will win the 2026 US House election in Michigan's 7th District?,Republican,0.22,0.23,0.79,0.22,0.0,NA,Open,2026-04-27T22:54:56Z
8425,Who will win the Democratic nomination in the NY-10 House primary?,Daniel Goldman,0.22,0.24,0.79,0.22,0.0,NA,Open,2026-04-27T22:54:56Z
8580,Who will win the 2026 Georgia Democratic nomination for governor?,Jason Esteves,0.22,0.27,0.95,0.22,0.0,NA,Open,2026-04-27T22:54:56Z
8608,Who will win the 2026 Texas Democratic attorney general nomination?,Joe Jaworski,0.22,0.37,0.99,0.22,0.0,NA,Open,2026-04-27T22:54:56Z
8761,"Trump's DDHQ job approval rating on May 1? (New URL, see Rules)",40.6% to 40.8%,0.22,0.24,0.83,0.22,0.0,05/01/2026,Open,2026-04-27T22:54:56Z
8207,Who will win the 2026 Maine Democratic nomination for governor?,Nirav Shah,0.21,0.52,0.71,0.21,0.0,NA,Open,2026-04-27T22:54:56Z
8393,Who will win the 2026 Louisiana Republican Senate nomination?,John Fleming,0.21,0.24,0.79,0.21,0.0,NA,Open,2026-04-27T22:54:56Z
8462,Who will win the 2026 Colorado Democratic nomination for governor?,Phil Weiser,0.21,0.21,0.84,0.21,0.0,NA,Open,2026-04-27T22:54:56Z
8604,Who will win the OH-09 Republican primary?,Derek Merrin,0.21,0.97,0.75,0.21,0.0,NA,Open,2026-04-27T22:54:56Z
8158,Which party will win the 2026 US Senate election in Michigan?,Republican,0.2,0.21,0.8,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8186,Which party will win the 2026 US House election in New York's 4th District?,Republican,0.2,0.2,0.81,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8187,Which party will win the 2026 US House election in New York's 17th District?,Republican,0.2,0.25,0.94,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8196,Which party will win the 2026 US House election in Wisconsin's 3rd District?,Republican,0.2,0.44,0.82,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8212,Which party will win the 2026 election for governor of Michigan?,Independent,0.2,0.2,0.86,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8213,Which party will win the 2026 election for governor of Wisconsin?,Republican,0.2,0.21,0.8,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8243,Who will win the 2026 Minnesota Democratic Senate nomination?,Angie Craig,0.2,0.2,0.87,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Click Bishop,0.2,0.19,0.9,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8359,Who will win the 2026 Massachusetts Democratic Senate nomination?,Seth Moulton,0.2,0.21,0.81,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,1,0.2,0.21,0.87,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8463,Who will win the 2026 Colorado Republican nomination for governor?,Scott Bottoms,0.2,0.23,0.88,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8598,Who will win the Democratic nomination in the NY-17 House primary?,Peter Chatzky,0.2,0.2,0.98,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Benjamin Netanyahu,0.2,0.78,0.8,0.2,0.0,NA,Open,2026-04-27T22:54:56Z
8761,"Trump's DDHQ job approval rating on May 1? (New URL, see Rules)",41.2% to 41.4%,0.2,0.19,0.93,0.2,0.0,05/01/2026,Open,2026-04-27T22:54:56Z
8160,Which party will win the 2026 US Senate election in North Carolina?,Republican,0.19,0.2,0.81,0.19,0.0,NA,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,49,0.19,0.19,0.82,0.19,0.0,NA,Open,2026-04-27T22:54:56Z
8204,Who will win the 2026 Michigan Republican nomination for governor?,Aric Nesbitt,0.19,0.11,0.98,0.19,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,48-50 and 233-247,0.19,0.2,0.83,0.19,0.0,NA,Open,2026-04-27T22:54:56Z
8451,Will Susie Wiles leave office before July 2026?,Will Susie Wiles leave office before July 2026?,0.18,0.19,0.82,0.18,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8472,Which party will win the 2026 election for governor of Nebraska?,Democratic,0.18,0.3,0.95,0.18,0.0,NA,Open,2026-04-27T22:54:56Z
8475,Who will win the 2026 New Mexico Democratic nomination for governor?,Sam Bregman,0.18,0.25,0.92,0.18,0.0,NA,Open,2026-04-27T22:54:56Z
8479,How many vetoes will Trump issue in 2026?,2 vetoes,0.18,0.16,0.89,0.18,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,51 or fewer,0.18,0.45,0.85,0.18,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8156,Which party will win the 2026 US Senate election in Georgia?,Republican,0.17,0.18,0.85,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,51,0.17,0.17,0.84,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8188,Which party will win the 2026 US House election in Washington's 3rd District?,Republican,0.17,0.17,0.84,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Jack Schlossberg,0.17,0.27,0.8,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8413,Which party will win the 2026 election for governor of Florida?,Democratic,0.17,0.17,0.85,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,3,0.17,0.18,0.87,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,1 vote,0.17,0.53,0.85,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Anthony Albanese,0.17,0.47,0.79,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8598,Who will win the Democratic nomination in the NY-17 House primary?,E. Phillips-Staley,0.17,0.19,0.88,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8656,Which of these Democratic candidates will announce a 2028 POTUS run first?,Kamala Harris,0.17,0.16,0.94,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8670,Who will win the 2026 Kentucky Democratic Senate nomination?,Amy McGrath,0.17,0.17,0.96,0.17,0.0,NA,Open,2026-04-27T22:54:56Z
8743,What will President Trump's RCP job approval rating be on April 29?,39.8% to 40.0%,0.17,0.1,0.97,0.17,0.0,04/29/2026,Open,2026-04-27T22:54:56Z
8761,"Trump's DDHQ job approval rating on May 1? (New URL, see Rules)",40.3% to 40.5%,0.17,0.17,0.89,0.17,0.0,05/01/2026,Open,2026-04-27T22:54:56Z
8761,"Trump's DDHQ job approval rating on May 1? (New URL, see Rules)",40.9% to 41.1%,0.17,0.17,0.87,0.17,0.0,05/01/2026,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Spencer Pratt,0.16,0.17,0.96,0.16,0.0,NA,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Recep Tayyip Erdoğan,0.16,0.38,0.85,0.16,0.0,NA,Open,2026-04-27T22:54:56Z
8609,Who will be Prime Minister of the United Kingdom after Kier Starmer?,Angela Rayner,0.16,0.49,0.79,0.16,0.0,NA,Open,2026-04-27T22:54:56Z
8687,Who will Trump nominate to replace Pam Bondi as Attorney General?,Ken Paxton,0.16,0.15,0.97,0.16,0.0,NA,Open,2026-04-27T22:54:56Z
8726,Who will win the most votes in the CA-11 House primary?,Scott Wiener,0.16,0.99,0.79,0.16,0.0,NA,Open,2026-04-27T22:54:56Z
8157,Which party will win the House in the 2026 election?,Republican,0.15,0.15,0.86,0.15,0.0,NA,Open,2026-04-27T22:54:56Z
8246,Who will be the next Supreme Court nominee?,James Ho,0.15,0.15,0.9,0.15,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Kendall Qualls,0.15,0.18,0.84,0.15,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,2 votes,0.15,0.43,0.87,0.15,0.0,NA,Open,2026-04-27T22:54:56Z
8600,What will be the balance of power in Congress after the 2026 election?,Rep. House & Senate,0.15,0.15,0.87,0.15,0.0,NA,Open,2026-04-27T22:54:56Z
8687,Who will Trump nominate to replace Pam Bondi as Attorney General?,Lee Zeldin,0.15,0.31,0.85,0.15,0.0,NA,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,48,0.14,0.14,0.87,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8185,Which party will win the 2026 US House election in New Mexico's 2nd District?,Republican,0.14,0.17,0.87,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8194,Which party will win the 2026 US House election in Pennsylvania's 7th District?,Republican,0.14,0.25,0.84,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8212,Which party will win the 2026 election for governor of Michigan?,Republican,0.14,0.14,0.88,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
